20100416,2505.38,2510.06,2467.68,2481.26,2960950000,2481.26,0,-24.12,-0.009720868
20100223,2238.01,2239.8,2205.7,2213.44,2310910000,2213.44,0,-24.57,-0.011100369
20100630,2134.03,2153.36,2105.26,2109.24,2221560000,2109.24,0,-24.79,-0.011753048
20100819,2204.8,2211.73,2168.74,2178.95,2094800000,2178.95,0,-25.85,-0.011863512
20100609,2184.78,2208.65,2152.67,2158.85,2325060000,2158.85,0,-25.93,-0.012011024
20100514,2373.88,2374.53,2323.63,2346.85,2653020000,2346.85,0,-27.03,-0.011517566
20100729,2279.07,2282.94,2228.52,2251.69,2324590000,2251.69,0,-27.38,-0.012159756
20091027,2144.15,2148.88,2110.91,2116.09,2384620000,2116.09,0,-28.06,-0.013260306
20100811,2236.93,2236.93,2204.94,2208.63,2274460000,2208.63,0,-28.3,-0.012813373
20100706,2122.28,2136.3,2077.77,2093.88,2173030000,2093.88,0,-28.4,-0.013563337
20100624,2246.2,2247.42,2213.5,2217.42,2064360000,2217.42,0,-28.78,-0.012979048
20100115,2316.98,2322.54,2279.2,2287.99,2637770000,2287.99,0,-28.99,-0.01267051
20100526,2226.24,2257.33,2190.44,2195.88,3077300000,2195.88,0,-30.36,-0.013825892
20091023,2186.64,2190.48,2149.35,2154.47,2441920000,2154.47,0,-32.17,-0.014931747
20090901,2001.3,2034.78,1965.48,1968.89,2778570000,1968.89,0,-32.41,-0.016461052
20090924,2140.06,2142.49,2097.1,2107.61,2607280000,2107.61,0,-32.45,-0.015396587
20100121,2298.23,2308.98,2259.82,2265.7,2877800000,2265.7,0,-32.53,-0.014357594
20100622,2296.83,2313.72,2259.59,2261.8,1934450000,2261.8,0,-35.03,-0.015487665
20100604,2257.05,2278.58,2212.3,2219.17,2342480000,2219.17,0,-37.88,-0.017069445
20100427,2512.58,2525.7,2466.53,2471.47,2864810000,2471.47,0,-41.11,-0.016633825
20100504,2465.55,2465.55,2411.28,2424.25,3052590000,2424.25,0,-41.3,-0.017036197
20100128,2220.31,2220.87,2166.9,2179,2829640000,2179,0,-41.31,-0.018958238
20100520,2245.56,2253.04,2203.5,2204.01,3420420000,2204.01,0,-41.55,-0.018852002
20100507,2308.71,2330.65,2228.06,2265.64,4227720000,2265.64,0,-43.07,-0.019010081
20091028,2103.36,2111.84,2057.4,2059.61,2769570000,2059.61,0,-43.75,-0.021241886
20091030,2091.56,2095.09,2040.21,2045.11,2610280000,2045.11,0,-46.45,-0.022712715
20100629,2183.92,2185.3,2122.67,2135.18,2827090000,2135.18,0,-48.74,-0.022827115
20100430,2509.99,2514.37,2461.09,2461.19,2841130000,2461.19,0,-48.8,-0.019827807
20100721,2236.13,2236.37,2183.22,2187.33,2222030000,2187.33,0,-48.8,-0.022310305
20100122,2255.76,2262.27,2200.37,2205.29,2817620000,2205.29,0,-50.47,-0.022885879
20100129,2198.26,2202.84,2140.34,2147.35,3090580000,2147.35,0,-50.91,-0.023708292
20100204,2176.39,2178.25,2125.43,2125.43,2801390000,2125.43,0,-50.96,-0.023976325
20100621,2341.11,2341.11,2277.73,2289.09,1910700000,2289.09,0,-52.02,-0.022725188
20100716,2231.71,2236.66,2177.51,2179.05,2195150000,2179.05,0,-52.66,-0.024166495
20100607,2226.6,2232.89,2172.25,2173.9,2256670000,2173.9,0,-52.7,-0.024242145
20091001,2111.77,2112.9,2057.48,2057.48,2708170000,2057.48,0,-54.29,-0.026386648
20100518,2372.84,2374.91,2309.22,2317.26,2490310000,2317.26,0,-55.58,-0.023985224
20100506,2391.21,2407.79,2185.75,2319.64,4553600000,2319.64,0,-71.57,-0.030853926
,,,,,5.69357E+11,,,,
